"lex_1";"lex_2";"w1w2";"w1";"w2";"freq1";"freq2";"joint";"dice";"loglikelihood";"mi3";"tscore";"agr"
"имидж";"даже";"21";"1588";"153042";"1588";"153042";"21";"5.788879172813893";"92.3276137171267";"9.23828759118903";"4.386053813306897";"6.365502848774827"
"имидж";"изменить";"20";"1588";"8948";"1588";"8948";"20";"8.426326210690819";"197.99083642422332";"11.931199448578285";"4.460362039728714";"7.295030439201111"
"имидж";"она";"20";"1588";"530223";"1588";"530223";"20";"4.504836012068955";"40.73585157564667";"7.849331819435465";"3.77446042117479";"5.443068278565598"
"имидж";"совершить";"20";"1588";"8837";"1588";"8837";"20";"8.436917407446934";"198.48941232573588";"11.943682039670302";"4.460508095226597";"7.2989650242182895"
"имидж";"мешать";"20";"1588";"9695";"1588";"9695";"20";"8.35782700697549";"194.788858492599";"11.851019203511553";"4.459379125702413";"7.26967589748249"
"имидж";"работать";"20";"1588";"66107";"1588";"66107";"20";"6.566111853184725";"118.62269472116127";"9.931354850804267";"4.385151353210228";"6.599279821557447"
"имидж";"весь";"20";"1588";"379764";"1588";"379764";"20";"4.837401342009278";"52.334647227685764";"8.183079485050387";"3.972436674833616";"5.701470429590312"
"имидж";"фирма";"20";"1588";"16186";"1588";"16186";"20";"7.903387459815516";"174.3462735434975";"11.33848282113266";"4.450838168614439";"7.1039251202751545"
"имидж";"марка";"19";"1588";"5089";"1588";"5089";"19";"8.831162095868518";"207.56425375445355";"12.341668261436821";"4.3520288036713595";"7.328799066636339"
"имидж";"сменить";"19";"1588";"3482";"1588";"3482";"19";"9.106490063141157";"221.99843744653714";"12.72114276769752";"4.3541982504723";"7.4424712013629515"
"имидж";"над";"19";"1588";"52486";"1588";"52486";"19";"6.739477401910148";"119.37963436083915";"10.008203141674484";"4.288042948024691";"6.55100029797403"
"имидж";"смена";"19";"1588";"8051";"1588";"8051";"19";"8.464013511942419";"190.14137771602304";"11.882953301725674";"4.34803010956782";"7.1880065905987856"
"имидж";"так";"17";"1588";"356476";"1588";"356476";"17";"4.737893504261226";"41.47735669436704";"7.758805787302786";"3.614342339405831";"5.295562317665183"
"имидж";"международный";"17";"1588";"22542";"1588";"22542";"17";"7.435149365997084";"131.46877272823235";"10.519692467892957";"4.09093363648575";"6.560134431731494"
"имидж";"удар";"17";"1588";"13720";"1588";"13720";"17";"7.890229678070568";"148.25617087252587";"11.016218081415104";"4.103524413174673";"6.72349015303385"
"имидж";"часть";"17";"1588";"69302";"1588";"69302";"17";"6.357475865767098";"93.81946128382518";"9.39659893790457";"4.024197667547406";"6.149290327248665"
"имидж";"чтобы";"17";"1588";"153560";"1588";"153560";"17";"5.574225745573608";"67.74759993307077";"8.600981333580247";"3.903944475271807";"5.794631442908733"
"имидж";"улучшить";"16";"1588";"1865";"1588";"1865";"16";"9.318737205409734";"201.43328447281277";"12.829937785167761";"3.997256349592003";"7.161323221069707"
"имидж";"предприятие";"16";"1588";"28318";"1588";"28318";"16";"7.159921494655937";"114.56530295566888";"10.10970119340076";"3.958340647585169";"6.325949823447742"
