"lex_1";"lex_2";"w1w2";"w1";"w2";"freq1";"freq2";"joint";"dice";"loglikelihood";"mi3";"tscore";"agr"
"престиж";"работать";"5";"978";"66107";"978";"66107";"5";"5.188869341969474";"20.885881424907655";"6.257192739216859";"2.1289257349935102";"3.6498080293809028"
"престиж";"также";"5";"978";"69660";"978";"69660";"5";"5.137261570687794";"20.387973478282213";"6.204841115680906";"2.1231672466696594";"3.629588878592578"
"престиж";"успех";"5";"978";"15411";"978";"15411";"5";"6.598219435930218";"35.08342625494868";"7.71338584046552";"2.2110907572468017";"4.129769501913111"
"престиж";"безопасность";"5";"978";"15201";"978";"15201";"5";"6.611115708988709";"35.21913743679691";"7.7271061654568785";"2.211431112593835";"4.133758941279352"
"престиж";"идти";"5";"978";"89506";"978";"89506";"5";"4.88965677451632";"18.024254296988623";"5.954161718478826";"2.0910020456352814";"3.5284790396688637"
"престиж";"новый";"5";"978";"144496";"978";"144496";"5";"4.41483243752614";"13.631397996035824";"5.475215555110318";"2.0018775669050366";"3.3106964816704134"
"престиж";"влияние";"5";"978";"14506";"978";"14506";"5";"6.655022581296507";"35.68219294351751";"7.77390502367754";"2.21255752671854";"4.147313838152692"
"престиж";"спорт";"5";"978";"6819";"978";"6819";"5";"7.341090769684445";"43.17719753897985";"8.528754547080245";"2.2250161531596997";"4.356215861684059"
"престиж";"плата";"5";"978";"4970";"978";"4970";"5";"7.611774785414";"46.32815861303843";"8.845047540510222";"2.228012900953339";"4.439243182097865"
"престиж";"суд";"5";"978";"33783";"978";"33783";"5";"5.846333745328874";"27.36627701314676";"6.928509663235762";"2.1813145266006466";"3.8875774945471018"
"престиж";"наносить";"5";"978";"2753";"978";"2753";"5";"8.078153519772888";"52.22351200968339";"9.43577615445829";"2.2316060809741605";"4.588783656373451"
"престиж";"цель";"5";"978";"34828";"978";"34828";"5";"5.816714336882827";"27.069151898767494";"6.898045719652392";"2.17962085356422";"3.8775152223290834"
"престиж";"больше";"5";"978";"48248";"978";"48248";"5";"5.498407874812413";"23.906413429013142";"6.572113004470075";"2.1578705261490554";"3.765868949773331"
"престиж";"интерес";"5";"978";"28539";"978";"28539";"5";"6.00986344546017";"29.015454960574193";"7.097195807726331";"2.189813685837988";"3.9422755498355406"
"престиж";"вырасти";"5";"978";"10068";"978";"10068";"5";"6.992761442532913";"39.30295111614414";"8.13910530334569";"2.2197503697191734";"4.2505037355923925"
"престиж";"держава";"5";"978";"2675";"978";"2675";"5";"8.099281066198763";"52.51063305259482";"9.464518000270791";"2.2317324986744866";"4.595897344969096"
"престиж";"мировой";"5";"978";"25210";"978";"25210";"5";"6.129528523433064";"30.231870758620666";"7.221226639418933";"2.195209128458337";"3.981469909156537"
"престиж";"другой";"5";"978";"207752";"978";"207752";"5";"4.053788263254093";"10.456857927486533";"5.112122319974067";"1.8993560534196687";"3.1160456470123385"
"престиж";"имидж";"5";"978";"1588";"978";"1588";"5";"8.452481547818465";"57.72394269742439";"9.985992017793818";"2.23349424278032";"4.722674632048319"
"престиж";"когда";"5";"978";"198433";"978";"198433";"5";"4.099461792509242";"10.848547856223012";"5.1580158689542355";"1.9144597271292008";"3.142421622412596"
"престиж";"необходимо";"5";"978";"15487";"978";"15487";"5";"6.593592898183581";"35.03477221717047";"7.708466418284723";"2.2109675810259706";"4.128337359065378"
"престиж";"потеря";"5";"978";"8005";"978";"8005";"5";"7.199495911764839";"41.581671696751016";"8.368401034170082";"2.2230939558188365";"4.313205508543688"
"престиж";"определять";"5";"978";"18236";"978";"18236";"5";"6.439190634024362";"33.4203863249704";"7.545069718267565";"2.206512167459332";"4.080231382861313"
